Fruit,Stem,Flower,Leaf,Label
28188.0,37090.0,26873.0,62078.0,60
58177.0,,13308.0,27530.0,88
,,32846.0,,855
,,20726.0,66958.0,182
5168.0,5662.0,23693.0,1946.0,46
24127.0,,48907.0,59403.0,126
,,10522.0,,826
13900.0,66111.0,12222.0,35418.0,92
,,28109.0,,762
,30945.0,8897.0,36955.0,74
,,30007.0,,469
,,57466.0,,448
,,34729.0,,679
,,23433.0,,832
,,54975.0,,696
61879.0,,16405.0,48294.0,466
21494.0,29924.0,67070.0,29635.0,82
,,36552.0,4022.0,387
,,60352.0,,290
,,,57534.0,689
,,42875.0,18399.0,635
55294.0,38807.0,54402.0,45087.0,1
,,37422.0,,125
,18940.0,43966.0,51842.0,81
63076.0,44474.0,,14816.0,27
,,57594.0,,353
,,42566.0,14844.0,204
,,9709.0,41247.0,104
,,16792.0,3106.0,675
36435.0,,,33253.0,724
,,7165.0,,278
,,7113.0,15010.0,232
50543.0,,31352.0,,339
,,59276.0,62449.0,153
25281.0,,64146.0,,478
,,59304.0,48540.0,267
,,57201.0,,434
61173.0,,48722.0,28280.0,93
,,29798.0,,525
37288.0,22381.0,21298.0,51671.0,42
42451.0,58843.0,61719.0,46539.0,25
,,49976.0,63279.0,562
,,23394.0,,358
24317.0,54045.0,47265.0,13100.0,6
58509.0,,4885.0,,678
,,38745.0,,295
,,17773.0,,525
17720.0,,26215.0,37291.0,283
,,59712.0,33294.0,143
,,39703.0,,899
,,22873.0,,634
,,25501.0,,605
,,43507.0,53658.0,375
5859.0,,26057.0,,168
,,25062.0,,642
22200.0,,45548.0,40286.0,255
45785.0,16565.0,35098.0,49174.0,73
33258.0,,12148.0,13918.0,337
,,5469.0,52859.0,242
,,66226.0,50718.0,242
,,42984.0,,437
,,54512.0,,656
,,31458.0,,925
41717.0,10947.0,35402.0,22007.0,58
15345.0,11543.0,48734.0,56848.0,28
,,,51228.0,853
3282.0,,46065.0,,667
,,4632.0,23594.0,501
,,57030.0,,712
,,32267.0,,353
60838.0,,56339.0,56365.0,196
,,62528.0,,788
,,38122.0,,116
,,28916.0,,361
,48965.0,,2061.0,370
,,15448.0,,817
,,42231.0,,780
6871.0,42223.0,6215.0,35457.0,122
,,1339.0,35218.0,610
34645.0,,,,863
,,19581.0,,409
1637.0,8795.0,20937.0,47727.0,1
27291.0,,60888.0,5399.0,86
52381.0,40746.0,17717.0,50191.0,73
,,38176.0,7332.0,158
,,26656.0,,936
,,628.0,36736.0,132
2515.0,,24875.0,56497.0,522
,,29369.0,,576
11660.0,,,,913
,,61541.0,,631
39998.0,,10234.0,30127.0,184
,,28514.0,,318
32937.0,,16829.0,271.0,86
41809.0,34303.0,4953.0,14737.0,33
,1840.0,56750.0,,287
22243.0,,62380.0,13582.0,139
,,60400.0,13919.0,57
,,18342.0,,881
,,59603.0,,325
57124.0,27059.0,52717.0,62652.0,79
,,55345.0,60403.0,29
,,17608.0,46242.0,658
,,4001.0,,535
,,46258.0,,860
60868.0,24085.0,36105.0,47605.0,117
,,32323.0,24886.0,172
,,57125.0,,385
,,8593.0,,749
36140.0,47502.0,19179.0,47376.0,9
54755.0,3786.0,60370.0,45414.0,54
20636.0,41846.0,,27868.0,55
,,46076.0,32542.0,539
22431.0,18203.0,,33692.0,352
,,3725.0,65241.0,214
,,2010.0,,190
,,63275.0,,76
57176.0,40500.0,,41944.0,27
25653.0,13175.0,21361.0,22580.0,170
13677.0,41080.0,5517.0,36501.0,6
,,14225.0,,527
,,49478.0,,889
,,10239.0,,116
,,49616.0,,353
,32266.0,5958.0,4347.0,220
2899.0,,40298.0,,509
,,49037.0,2425.0,472
,,,34921.0,342
,,35824.0,,832
25454.0,58556.0,44812.0,29983.0,34
33049.0,,42859.0,2555.0,374
24701.0,17917.0,6880.0,35650.0,9
,,32528.0,,560
,,8452.0,48978.0,501
,,,18270.0,342
,,33462.0,12414.0,136
,,27253.0,,434
,,58083.0,,657
,,25042.0,,583
,,44732.0,,801
,,3809.0,9390.0,40
,,33567.0,9644.0,198
,,48482.0,,808
,,40924.0,,687
,,32733.0,,125
,,53864.0,7332.0,158
,,49696.0,11989.0,475
64765.0,2805.0,38512.0,36703.0,131
,,12604.0,,181
,,25048.0,,350
,,14142.0,15683.0,400
62639.0,,49352.0,,188
,,19353.0,,195
3998.0,,52598.0,,304
,,48078.0,,602
43130.0,16098.0,46088.0,47568.0,9
,,36228.0,,377
,,55004.0,3815.0,201
,,13972.0,,943
59659.0,,14967.0,,317
,,47641.0,,76
,,64494.0,46613.0,754
,28336.0,26111.0,28132.0,403
,,53690.0,,654
,,40833.0,29757.0,191
,,31910.0,23353.0,359
42197.0,50239.0,,17052.0,134
28135.0,,40179.0,,168
30839.0,36440.0,9322.0,56922.0,15
,,1656.0,,587
,29197.0,10799.0,30499.0,12
,,17557.0,,671
50645.0,56951.0,21993.0,31394.0,19
55435.0,,61471.0,64909.0,146
39998.0,,66889.0,14148.0,184
,,41325.0,,109
28112.0,48275.0,35779.0,53132.0,6
,,37064.0,29471.0,460
27333.0,65263.0,13030.0,55863.0,170
,,9873.0,,779
53927.0,5662.0,11561.0,24391.0,46
,,6397.0,43453.0,723
,,31609.0,,307
40798.0,,55506.0,47574.0,100
,,12559.0,,320
,,16100.0,,742
55692.0,,7649.0,44998.0,142
,,63457.0,,600
,,59069.0,,817
44310.0,,1311.0,13544.0,338
,,58757.0,1725.0,500
3991.0,,,,701
24369.0,8005.0,,50633.0,18
,,56702.0,,616
3868.0,,67055.0,63308.0,176
,,13953.0,57640.0,284
48017.0,,66744.0,27948.0,255
,,42892.0,,323
65756.0,,53081.0,32652.0,124
10785.0,3750.0,15020.0,37077.0,22
,,63475.0,,440
14808.0,35.0,7834.0,44904.0,101
,,43292.0,31529.0,40
47479.0,15621.0,40325.0,33614.0,119
,,35699.0,14352.0,185
,,55846.0,,554
,,56139.0,16652.0,524
54755.0,9406.0,41823.0,36613.0,54
,,46395.0,,588
56735.0,44295.0,7550.0,15983.0,28
,,14813.0,,463
,,37065.0,,782
,,50490.0,37881.0,741
,33248.0,9549.0,19910.0,220
,,24231.0,,919
,,52471.0,,526
,,47725.0,,866
,,64987.0,,113
,,58594.0,21092.0,314
,,17089.0,54943.0,428
50944.0,3308.0,,34615.0,230
604.0,,13062.0,19260.0,146
64397.0,,38325.0,54644.0,150
25419.0,26035.0,13915.0,18480.0,1
,,24971.0,50439.0,242
35192.0,,40769.0,,161
,,35715.0,,848
,,9869.0,14878.0,89
,,31193.0,23461.0,129
,,4379.0,,278
42878.0,22839.0,52786.0,22605.0,61
40661.0,,61744.0,9514.0,210
42962.0,,22695.0,,480
,49382.0,611.0,5547.0,36
,,4491.0,,109
65659.0,51764.0,7126.0,50950.0,257
,,46031.0,,822
,,5655.0,,543
,,7289.0,44587.0,203
,,5364.0,,770
,,21173.0,16828.0,445
62401.0,13361.0,56495.0,43248.0,1
,,58452.0,64479.0,201
,,58652.0,,325
,,3896.0,,636
15854.0,,51892.0,55563.0,68
,,32872.0,,862
49204.0,,41455.0,1146.0,395
51012.0,49257.0,1300.0,34274.0,23
10030.0,58402.0,64701.0,65149.0,8
,,59990.0,,796
23742.0,,20748.0,11187.0,52
,,35528.0,34618.0,191
42782.0,32207.0,1817.0,64374.0,60
,,44988.0,,744
33378.0,60814.0,60813.0,39446.0,3
32309.0,36952.0,,49758.0,192
,,55862.0,,364
39940.0,,35247.0,,589
,,3579.0,,729
31498.0,,48548.0,,363
,,38328.0,52171.0,39
,,27712.0,39809.0,596
,,18649.0,,266
,,59743.0,64302.0,203
23636.0,,150.0,24421.0,246
,,47817.0,,361
,,35381.0,,439
,,64921.0,48799.0,217
47379.0,22220.0,2593.0,12199.0,253
19711.0,,42243.0,64770.0,20
12999.0,,26107.0,62166.0,140
,,58337.0,,791
,,,67802.0,326
,,67639.0,55668.0,136
,,65017.0,,654
,,5057.0,,277
,,64643.0,,870
,,57908.0,9184.0,365
,,3152.0,,641
,,42073.0,28575.0,214
57077.0,27075.0,18193.0,66832.0,6
,32098.0,16165.0,28944.0,12
57176.0,50142.0,,57707.0,27
,,50871.0,,110
,,51569.0,,381
,,14054.0,6528.0,506
,,50161.0,50141.0,158
,,,1114.0,537
63001.0,,33728.0,54276.0,461
4752.0,13528.0,45128.0,63071.0,35
,,56038.0,58483.0,13
57702.0,21021.0,13057.0,22112.0,58
364.0,,28921.0,,430
,,67180.0,54654.0,771
,,44452.0,38832.0,303
50287.0,43460.0,,66535.0,626
,,23534.0,,761
33973.0,,8843.0,31854.0,97
,,55985.0,34450.0,208
,,55893.0,,113
43991.0,,50534.0,,164
53922.0,30206.0,49410.0,66763.0,65
49780.0,,31924.0,14242.0,209
,,22616.0,54490.0,302
34497.0,2352.0,,2653.0,27
,,51144.0,62801.0,201
,,6726.0,15183.0,405
,,46747.0,5802.0,573
,,19888.0,67100.0,78
,,31472.0,15476.0,388
65033.0,36119.0,,66088.0,91
14135.0,,47547.0,17853.0,37
,,9509.0,60290.0,400
7907.0,18624.0,10944.0,17298.0,5
54239.0,21039.0,48152.0,32673.0,53
,,62834.0,65742.0,284
,,65458.0,,464
,,32940.0,,221
,,15652.0,22949.0,668
,,36026.0,56529.0,57
58742.0,,29893.0,,622
,,46527.0,59503.0,585
,,53925.0,,601
,,56573.0,,452
66706.0,42975.0,59112.0,11793.0,42
,,26120.0,50316.0,198
,,17303.0,,362
,,49321.0,29359.0,147
31377.0,37050.0,65885.0,48094.0,70
65410.0,44836.0,53635.0,56240.0,24
,,47133.0,9010.0,445
46427.0,52210.0,6474.0,36060.0,34
26567.0,,32936.0,55856.0,396
,,47996.0,,231
,,29315.0,,704
,,5555.0,22031.0,610
,,44878.0,13404.0,308
,,39396.0,,278
,,41736.0,40103.0,506
,,59509.0,59600.0,106
31370.0,45310.0,21225.0,52883.0,14
,21407.0,58178.0,55058.0,96
,,2990.0,43167.0,158
,,62069.0,28296.0,172
,,33481.0,,453
60872.0,,40525.0,66436.0,98
,,43670.0,,708
13190.0,4343.0,,44908.0,55
,,50061.0,,773
,,10479.0,,149
,,,12924.0,326
,,31010.0,,459
,,59676.0,,708
,,50597.0,,383
,,31295.0,,767
,,16323.0,10583.0,263
,,41524.0,17922.0,174
,,43870.0,,435
,,58464.0,,109
14779.0,,30996.0,,487
21969.0,,37643.0,13027.0,133
64027.0,31076.0,20932.0,37866.0,371
,32098.0,26087.0,45800.0,12
,,10082.0,55074.0,136
,,28870.0,58847.0,475
,,28493.0,,87
,,32403.0,,919
3210.0,,24816.0,,653
,,65736.0,37206.0,501
1002.0,,,,701
44004.0,,585.0,,306
25419.0,13940.0,55943.0,15938.0,1
,,7721.0,,531
,,17203.0,,351
,,61802.0,,682
,,8337.0,,704
,,23451.0,,75
,34414.0,31903.0,23741.0,240
,,47001.0,,221
20696.0,30453.0,49562.0,19551.0,9
,,37996.0,,621
,,37113.0,55641.0,151
,1667.0,25090.0,33136.0,236
22078.0,40866.0,19404.0,31859.0,119
,,13345.0,17520.0,112
2431.0,,58538.0,17838.0,68
,,29324.0,48453.0,496
,,17233.0,,357
28568.0,,,41941.0,473
,,57078.0,28296.0,172
30086.0,30495.0,19704.0,43766.0,69
,,50559.0,58314.0,275
,,17142.0,45253.0,217
,,46010.0,,492
17936.0,,,35294.0,346
23340.0,,35863.0,47598.0,20
55258.0,25988.0,13057.0,56086.0,58
57455.0,,18386.0,57890.0,88
22293.0,60644.0,28705.0,12600.0,19
29928.0,551.0,30526.0,38482.0,31
,,67120.0,,72
6840.0,,20166.0,57890.0,88
,,28946.0,,819
,,55387.0,,481
7047.0,,16368.0,25271.0,225
,,6692.0,,116
,30275.0,,,652
,,57193.0,8529.0,106
5081.0,1098.0,56606.0,34339.0,31
62941.0,44474.0,,5129.0,27
46419.0,,45171.0,,653
,,942.0,20287.0,13
22245.0,27134.0,12592.0,24478.0,56
58076.0,,53326.0,6461.0,337
,5994.0,28592.0,7147.0,107
12999.0,,12974.0,62166.0,140
,,7746.0,,212
,,13616.0,,356
,,60251.0,,325
54720.0,,49587.0,,234
,,55110.0,16838.0,40
27947.0,,13949.0,64763.0,173
,,850.0,,772
,,29351.0,4627.0,573
,39010.0,7560.0,4347.0,220
,,32567.0,61535.0,262
32524.0,,39597.0,57257.0,522
21469.0,23432.0,6223.0,61544.0,123
,,23996.0,,869
31370.0,48629.0,12197.0,10721.0,14
,,49315.0,,291
38562.0,65418.0,45329.0,44536.0,123
27279.0,32626.0,14795.0,10839.0,28
,,52599.0,19520.0,308
15662.0,,896.0,15040.0,285
56572.0,13633.0,7491.0,53425.0,71
,,23488.0,,645
,,12028.0,28445.0,581
,,58039.0,,662
1309.0,5158.0,,56973.0,55
,,60666.0,,764
,,25754.0,,453
,,3749.0,,767
,,2327.0,34264.0,666
5157.0,2414.0,12352.0,54163.0,17
58561.0,20145.0,,49831.0,352
,,29923.0,,818
,,28879.0,,899
34342.0,48694.0,,36205.0,230
1576.0,7880.0,63581.0,59452.0,241
59212.0,,63739.0,19683.0,341
,,29112.0,12884.0,162
,,56083.0,17337.0,39
5056.0,58244.0,11207.0,8543.0,53
,,63900.0,,862
13980.0,321.0,32059.0,45916.0,0
,,16145.0,12180.0,384
28176.0,,,,890
,,22344.0,42509.0,151
,,43429.0,,860
,,5636.0,,171
18483.0,41977.0,7190.0,6224.0,41
,,63397.0,,307
5157.0,56006.0,672.0,30974.0,17
40106.0,14284.0,,20007.0,192
,,32720.0,28223.0,222
,25186.0,29879.0,60586.0,220
,,5907.0,,457
,,63912.0,46693.0,112
,,61659.0,47953.0,153
,,51788.0,,469
4113.0,,49501.0,48294.0,466
10708.0,,53255.0,,363
,,9986.0,51380.0,347
51966.0,18813.0,7917.0,24140.0,34
,,63371.0,,696
11458.0,10636.0,,357.0,91
58748.0,48275.0,18193.0,17290.0,6
34962.0,,61761.0,,168
46667.0,22389.0,34975.0,53828.0,47
,,64469.0,58852.0,57
,,52095.0,,568
,,26849.0,,377
,,26641.0,7891.0,482
,,18711.0,6524.0,375
8617.0,,27073.0,49960.0,209
,,8914.0,,834
3235.0,10916.0,9568.0,31872.0,17
,,28429.0,,455
,,57396.0,,846
,,35868.0,,699
23371.0,,3048.0,52350.0,88
,,63401.0,59842.0,13
,,10325.0,,493
33673.0,42975.0,65855.0,49670.0,42
,,11260.0,,540
7047.0,,49458.0,25271.0,225
,,22170.0,,669
,,60684.0,,377
,,56512.0,54534.0,63
,,44125.0,,521
,,35765.0,45149.0,314
,,62438.0,,605
,,,46249.0,849
6243.0,,50784.0,,692
,,6605.0,,399
,,2849.0,31571.0,155
12630.0,,55598.0,10486.0,572
,,43579.0,20009.0,327
44146.0,37468.0,51833.0,29100.0,47
,,17528.0,,707
,,17594.0,31517.0,193
29942.0,,13371.0,,651
,,57416.0,20080.0,386
,,41812.0,22139.0,208
,,64623.0,55323.0,144
,,11292.0,,448
,,21205.0,,885
,,61210.0,,639
,,22113.0,,437
43851.0,,50981.0,16130.0,396
60638.0,59047.0,65049.0,66595.0,0
,,36700.0,,516
,,14836.0,63263.0,745
12553.0,,10155.0,42838.0,142
,,59043.0,59627.0,670
,,36129.0,65689.0,596
51009.0,19416.0,55274.0,29747.0,121
40654.0,,47308.0,10988.0,88
,,62690.0,22452.0,177
,,29762.0,,757
,,56036.0,17520.0,112
,,18254.0,57737.0,106
,,55153.0,,624
,,31645.0,,882
,,27827.0,,894
,,17288.0,,510
,,28874.0,,261
,,57586.0,,295
,,35350.0,4315.0,204
66273.0,,35992.0,,288
12426.0,,,27458.0,724
,,10760.0,,880
53342.0,,21908.0,45035.0,561
,,63145.0,,875
40021.0,,44943.0,56838.0,86
,,64696.0,,600
,,57847.0,17217.0,202
,,14509.0,8184.0,151
,,62218.0,46724.0,324
3981.0,,46776.0,63976.0,52
,,6798.0,41909.0,156
7288.0,52015.0,32336.0,56589.0,6
,,38160.0,,679
,,62756.0,,574
,,22037.0,,696
,34316.0,34832.0,7530.0,81
,,43868.0,,793
22327.0,14913.0,57079.0,16795.0,22
67434.0,,15304.0,,514
,,8423.0,,294
,,51414.0,,190
30229.0,,58569.0,40226.0,124
20728.0,,44935.0,9418.0,341
,,62589.0,43455.0,254
,,5895.0,5376.0,635
,,26095.0,,631
,,67780.0,31201.0,710
,,38730.0,29558.0,384
,,,34730.0,888
,,530.0,,769
38086.0,17863.0,425.0,15679.0,15
,,15388.0,,401
,,15099.0,33103.0,120
,,58744.0,48266.0,251
,,7676.0,117.0,57
,,38506.0,16239.0,112
,,22807.0,,590
23231.0,,65600.0,,161
19082.0,,61259.0,16337.0,178
34415.0,37797.0,5838.0,4991.0,122
67427.0,2352.0,,55799.0,27
,,37731.0,,476
,,35225.0,61056.0,251
,,18742.0,,842
28377.0,,24816.0,,653
27279.0,37249.0,29350.0,40933.0,28
,,51845.0,,848
,,,1089.0,569
,,9970.0,,226
43866.0,13929.0,14405.0,45851.0,48
37219.0,,44863.0,,161
,,,67199.0,777
,,24316.0,48305.0,252
,,54339.0,63853.0,202
,,29137.0,53200.0,438
,,7152.0,,552
59397.0,,8325.0,,164
,,5887.0,43250.0,13
39590.0,13950.0,20521.0,49206.0,45
,34996.0,11163.0,16769.0,329
739.0,,9605.0,54717.0,322
,,52706.0,59647.0,156
26418.0,,48743.0,,363
7495.0,31299.0,18803.0,60.0,38
,,66259.0,,616
54682.0,5726.0,6994.0,53014.0,25
,,62379.0,,696
,60292.0,24320.0,61172.0,96
,,51379.0,,600
,,54317.0,41254.0,147
,,53226.0,,224
26247.0,,20125.0,4069.0,94
,,7523.0,53688.0,472
,,34787.0,42735.0,745
,,15252.0,,521
12344.0,36427.0,,1810.0,130
,,49469.0,,570
,,,2373.0,342
,,67192.0,57154.0,530
47853.0,37756.0,36856.0,45848.0,0
,,,30835.0,376
,,5930.0,,759
,,45904.0,,336
,,56405.0,,627
,,38675.0,64010.0,118
,,66521.0,,914
,,28257.0,,401
26828.0,,62292.0,54685.0,105
,,18785.0,29335.0,384
26880.0,27733.0,,55849.0,18
,,28999.0,55323.0,144
,,64016.0,,141
66855.0,46126.0,13834.0,18333.0,22
,,2526.0,2709.0,472
,,11603.0,,190
,,67477.0,6231.0,104
,,,55259.0,569
67673.0,32578.0,,16297.0,18
,,5884.0,,443
26448.0,,50057.0,43974.0,97
55270.0,6394.0,19783.0,37376.0,62
,,65160.0,29421.0,162
59440.0,,29436.0,,164
54948.0,11852.0,20672.0,5005.0,67
18166.0,3592.0,57423.0,65686.0,44
,,58828.0,,250
,,27216.0,,171
,,9662.0,,190
,,2038.0,,125
27135.0,,26175.0,14835.0,77
,,46216.0,,489
20604.0,39100.0,36852.0,22462.0,200
,,60963.0,,109
51999.0,,44688.0,18963.0,196
15362.0,51523.0,,9376.0,134
,,6050.0,,588
,,1634.0,,325
,,64632.0,,774
62985.0,5563.0,,2736.0,27
24701.0,10491.0,29545.0,1488.0,9
8899.0,9898.0,42954.0,53533.0,46
,,59497.0,,603
,,,20110.0,537
7514.0,11662.0,51712.0,12204.0,19
,,16749.0,,356
52057.0,45066.0,52766.0,3591.0,1
,,20334.0,63390.0,135
,,45403.0,25834.0,166
,,21183.0,43032.0,302
,,49362.0,,357
,,37329.0,66122.0,162
,,57959.0,,779
61011.0,,16317.0,,523
27011.0,47030.0,,32784.0,85
19789.0,55875.0,50972.0,66333.0,123
44841.0,43417.0,54854.0,60413.0,2
,,46210.0,18281.0,820
,,20967.0,47971.0,155
,,5020.0,,364
,,,54960.0,715
,,26219.0,,871
,,3742.0,,453
,,1633.0,8688.0,404
,,33206.0,,278
,,26944.0,,605
62551.0,,26047.0,,760
27511.0,15034.0,33105.0,22709.0,79
,,44102.0,63056.0,215
24947.0,,22486.0,55634.0,142
,,57960.0,,87
19883.0,62498.0,,8968.0,289
44078.0,,40240.0,,297
26533.0,,45106.0,43244.0,396
,20027.0,32576.0,37842.0,81
,,57985.0,,212
,,33981.0,,712
,,25789.0,,226
,,52087.0,,393
,,64831.0,47672.0,39
31599.0,,24165.0,55493.0,37
38718.0,,5143.0,,282
,,33672.0,,941
,,30273.0,43212.0,382
,,23844.0,46802.0,39
,,15225.0,,614
,,50935.0,39325.0,112
,,11605.0,,457
24583.0,32014.0,19355.0,13351.0,19
31147.0,51094.0,12807.0,34700.0,51
7084.0,56419.0,33056.0,45266.0,82
,,,21014.0,470
17727.0,9054.0,49461.0,50219.0,61
47134.0,7598.0,8223.0,50697.0,22
,,29414.0,43059.0,182
11586.0,,19774.0,35169.0,173
66481.0,,44164.0,,509
60553.0,,51693.0,699.0,30
66649.0,47648.0,,40437.0,192
,,8501.0,28666.0,272
58118.0,34538.0,31581.0,51671.0,42
20053.0,45143.0,,,354
25143.0,41340.0,13908.0,59364.0,31
,,65179.0,26398.0,222
26752.0,18790.0,34057.0,47081.0,3
41262.0,11524.0,41978.0,38179.0,16
64585.0,,18862.0,34768.0,341
7326.0,,16317.0,,523
,,30477.0,,72
18932.0,,56499.0,,304
26517.0,,53291.0,28267.0,52
,,25463.0,,211
20636.0,49007.0,,5691.0,55
21761.0,2089.0,56538.0,14354.0,371
,,18572.0,,273
31654.0,62228.0,60582.0,50542.0,67
,,40164.0,,455
,,,67774.0,537
51106.0,41617.0,63708.0,46283.0,28
33713.0,,40212.0,55432.0,189
17106.0,,37845.0,,369
10826.0,,821.0,35778.0,209
38599.0,,4650.0,36705.0,173
,,21273.0,,555
,,34740.0,,103
,,23429.0,,629
,,6720.0,,945
45320.0,41249.0,,29042.0,207
,,54934.0,8624.0,332
,,63915.0,,277
,,41176.0,,380
,,56677.0,57640.0,284
,,30264.0,,318
,,48479.0,,420
14674.0,25935.0,59119.0,66374.0,15
,,41750.0,4355.0,118
18205.0,,24433.0,3190.0,210
,,9335.0,,543
23155.0,39810.0,23978.0,64659.0,51
,,37857.0,,72
15549.0,47132.0,32716.0,15897.0,41
,,36537.0,,813
41381.0,,8627.0,62552.0,140
47872.0,3786.0,66955.0,18521.0,54
,,60412.0,,249
,30187.0,60960.0,37012.0,36
,,13045.0,,554
,,35276.0,,211
,,40403.0,31631.0,315
,,58709.0,44075.0,324
37076.0,18265.0,36542.0,13979.0,92
,,52886.0,,492
,,33238.0,41512.0,13
,,55515.0,,801
,,50794.0,28575.0,214
18795.0,,5477.0,,547
66749.0,,49279.0,26274.0,30
35366.0,22559.0,24806.0,52645.0,60
25409.0,36111.0,46448.0,46562.0,14
,,44638.0,11839.0,102
14986.0,,,1738.0,309
,,22479.0,,510
,,11750.0,,645
,,41129.0,,584
,,10863.0,,567
,,58727.0,9831.0,169
,,7028.0,,249
,,40874.0,28770.0,174
,,41819.0,,553
,,20964.0,37898.0,155
40431.0,,44154.0,,580
,,45182.0,49200.0,172
,,52479.0,30045.0,135
,,45557.0,18808.0,182
,,2034.0,,149
,,63161.0,62728.0,345
,33286.0,59801.0,62868.0,329
,,33912.0,,696
,,64892.0,,141
,,,31804.0,342
,,58451.0,46659.0,332
,,56957.0,,76
,,67587.0,,325
,,24201.0,,495
,,10454.0,,555
4334.0,,10842.0,50412.0,229
30969.0,,23360.0,409.0,30
,24346.0,67003.0,55036.0,220
,,21644.0,21128.0,524
,,2859.0,1451.0,215
31370.0,20777.0,10174.0,25934.0,14
,,33.0,,290
55294.0,13361.0,47430.0,42882.0,1
,,16646.0,,794
,,22515.0,,633
44305.0,45334.0,17954.0,60818.0,22
,41379.0,25300.0,51631.0,81
,,9688.0,,533
,,41376.0,,952
,,21277.0,,627
49766.0,10457.0,17458.0,24036.0,59
,,5464.0,,116
,,30333.0,60935.0,205
61905.0,,50642.0,,509
67434.0,,37874.0,,514
38210.0,,44502.0,52281.0,360
,,16633.0,16838.0,40
52498.0,,58574.0,,206
,,,15121.0,458
,,20828.0,27058.0,697
434.0,2298.0,46550.0,35148.0,16
,,33775.0,50276.0,157
,,61600.0,,899
,,24865.0,,113
,,64694.0,,688
,,30133.0,61817.0,106
3428.0,47557.0,45957.0,22412.0,5
32895.0,,,34880.0,442
25559.0,43417.0,52412.0,30277.0,2
,,20270.0,,601
,,1758.0,,452
,,39969.0,,568
,,38763.0,,855
,,,55483.0,900
,,7892.0,,660
,,8014.0,,556
,,58288.0,,623
19329.0,,1716.0,,422
,,4259.0,,623
,,61077.0,21766.0,697
,,12402.0,29212.0,106
,,51344.0,,401
7532.0,11639.0,43215.0,31165.0,38
27511.0,27059.0,3130.0,35698.0,79
,,31202.0,,563
,,64419.0,,516
,,2857.0,,336
,,46730.0,,583
,,41128.0,,331
,24906.0,27941.0,3053.0,21
,,55198.0,,103
,,62805.0,,601
,,15302.0,,649
62927.0,32492.0,6249.0,7757.0,56
33006.0,47555.0,39640.0,25272.0,56
,,43389.0,,459
,,57744.0,11812.0,232
59071.0,,47949.0,4179.0,341
52076.0,26772.0,40420.0,67538.0,127
,,51128.0,29609.0,562
,,13914.0,,732
,,32327.0,,394
20970.0,8054.0,34509.0,23975.0,145
,,11076.0,39808.0,359
50418.0,,,,876
22200.0,,63195.0,27948.0,255
,,19089.0,,538
34777.0,18790.0,23010.0,55485.0,3
58922.0,,67073.0,,411
,,42949.0,,656
,,,20945.0,582
,,48503.0,34089.0,63
,,41300.0,13437.0,454
15435.0,26934.0,27628.0,6337.0,67
,,9149.0,3958.0,153
43778.0,52015.0,20182.0,11431.0,6
,,49649.0,47722.0,610
,46417.0,29761.0,26773.0,36
,,,40763.0,888
,,54274.0,,776
,,39428.0,46849.0,205
40189.0,,64336.0,55879.0,505
17452.0,,64908.0,54084.0,412
15.0,2725.0,10919.0,18556.0,44
41063.0,64628.0,,49586.0,85
38217.0,,8015.0,48062.0,126
,,65006.0,58222.0,144
,,36909.0,,566
6151.0,48349.0,29383.0,4205.0,5
,,10173.0,,720
,,34217.0,,753
60457.0,,32211.0,958.0,20
,,57869.0,55641.0,151
,,47902.0,11317.0,263
9713.0,,47759.0,,632
47453.0,,5343.0,,282
216.0,,,,752
34310.0,43117.0,,17807.0,378
,,28392.0,49215.0,201
55278.0,41767.0,54226.0,56411.0,58
,,38020.0,,574
15653.0,,57446.0,,234
,,41723.0,,609
14704.0,,56482.0,13177.0,124
,,12109.0,,290
183.0,65067.0,,59214.0,18
41290.0,,21002.0,55200.0,52
,,17871.0,,224
,,26709.0,,605
,,33962.0,,629
,,35455.0,36429.0,222
38009.0,,14814.0,,716
67705.0,32701.0,31691.0,24576.0,43
31839.0,38377.0,20073.0,29906.0,41
,,64834.0,39722.0,739
,,20858.0,38541.0,136
,,67027.0,,362
20301.0,,29194.0,9464.0,115
,,735.0,,476
26905.0,,20748.0,53152.0,52
,,52629.0,,594
,,67544.0,,764
,,59066.0,47651.0,172
22822.0,44735.0,63264.0,34471.0,11
42979.0,17533.0,25765.0,5257.0,22
,17104.0,,53162.0,706
29122.0,25752.0,17454.0,7756.0,67
62701.0,12838.0,,64299.0,85
,,62578.0,,364
23708.0,,4534.0,50262.0,126
,,38775.0,,842
,,66119.0,49597.0,581
,,59461.0,40293.0,730
,,39954.0,,278
,,64283.0,,774
,,57870.0,,113
,,12866.0,,457
,,20022.0,,639
,,62096.0,,439
,,31001.0,4322.0,208
,,63098.0,,407
33673.0,11880.0,65909.0,47425.0,42
,,63529.0,,707
39916.0,1955.0,28934.0,7493.0,53
,,39173.0,,938
,,36364.0,,459
57149.0,,21315.0,15514.0,265
28553.0,31999.0,15708.0,29054.0,121
17523.0,48425.0,42953.0,15313.0,69
,,55556.0,,221
17817.0,20502.0,19371.0,50626.0,54
,,53029.0,,866
21227.0,59551.0,,57441.0,91
,,67785.0,,181
51916.0,,14005.0,12240.0,115
51669.0,,31430.0,56013.0,98
24282.0,37112.0,13058.0,31896.0,14
,,55384.0,,759
64008.0,38312.0,61719.0,65374.0,25
9439.0,,57650.0,34690.0,20
,,46831.0,51514.0,610
